"","b_200","b_47","b_127","b_214","b_61","b_81","b_745","b_1054","b_1056","b_23","b_914","b_333","b_912","b_255","b_1047","b_754","b_1086","b_778","b_158","b_1042","b_1084","b_1019","b_416","b_1020","b_372","b_1040","b_1041","b_687","b_1018","b_1006","b_997","b_979","b_977","b_649","b_980","b_427","b_393","b_996","b_705","b_428","b_995","b_741","b_992","b_693","b_983","b_386","b_879","b_409","b_406","b_802","b_407","b_217","b_33","b_985","b_954","b_405","b_250","b_966","b_959","b_660","b_529","b_973","b_1015","b_1429","b_946","b_68","b_97","b_65","b_665","b_709","b_917","b_353","b_25","b_865","b_1253","b_524","b_31","b_921","b_1270","b_1260","b_640","b_910","b_924","b_923","b_920","b_908","b_1165","b_1073","b_496","b_1279","b_1615","b_34","b_1616","b_76","b_253","b_1170","b_1226","b_62","b_26","b_849","b_78","b_851","b_842","b_845","b_844","b_846","b_855","b_843","b_847","b_1271","b_1272","b_105","b_756","b_834","b_835","b_839","b_1264","b_814","b_418","b_799","b_138","b_120","b_837","b_1274","b_779","b_838","b_798","b_354","b_818","b_751","b_415","b_770","b_1262","b_758","b_813","b_811","b_1251","b_841","b_787","b_812","b_1254","b_801","b_746","b_790","b_743","b_781","b_752","b_725","b_716","b_608","b_589","b_718","b_541","b_925","b_658","b_1243","b_594","b_146","b_108","b_1526","b_11","b_135","b_694","b_1235","b_723","b_666","b_1230","b_688","b_1231","b_668","b_1233","b_697","b_644","b_1222","b_632","b_630","b_1223","b_628","b_558","b_557","b_592","b_1216","b_861","b_591","b_556","b_356","b_39","b_79","b_359","b_364","b_330","b_773","b_414","b_360","b_471","b_507","b_480","b_470","b_1192","b_1194","b_481","b_1195","b_515","b_1114","b_682","b_1257","b_7","b_388","b_32","b_77","b_392","b_397","b_352","b_412","b_1174","b_1177","b_375","b_368","b_1276","b_387","b_410","b_376","b_1166","b_1161","b_1178","b_351","b_286","b_109","b_273","b_308","b_312","b_306","b_1139","b_321","b_1142","b_256","b_249","b_324","b_339","b_295","b_266","b_116","b_344","b_113","b_280","b_607","b_307","b_270","b_319","b_439","b_322","b_279","b_303","b_251","b_272","b_863","b_345","b_1181","b_444","b_785","b_19","b_257","b_380","b_382","b_1138","b_302","b_417","b_43","b_777"
"b_914",0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0.00840336134453781,0,0.00840336134453781,0,0,0.00840336134453781,0,0,0,0.0168067226890756,0,0.0168067226890756,0,0,0.00840336134453781,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0.00840336134453781,0,0.0168067226890756,0,0.0168067226890756,0.00840336134453781,0,0,0,0,0.00840336134453781,0,0.00840336134453781,0.00840336134453781,0.521008403361345,0,0,0.0336134453781513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_333",0,0,0,0,0.0363636363636364,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363636363636364,0,0,0,0,0.0363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0.0363636363636364,0,0,0,0,0,0,0,0,0,0,0.0363636363636364,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727272727272727,0.0727272727272727,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927272727272727,0,0,0,0,0,0,0,0,0,0,0,0
"b_912",0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0.0756302521008403,0.0336134453781513,0,0.0252100840336134,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0,0,0,0.00840336134453781,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_255",0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727272727272727,0,0,0,0,0,0,0.927272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_1047",0,0,0,0,0,0,0,0,0,0.0420168067226891,0.00840336134453781,0,0,0,0,0,0.19327731092437,0,0.0252100840336134,0,0.0504201680672269,0.0756302521008403,0,0.0252100840336134,0.00840336134453781,0.26890756302521,0.00840336134453781,0.319327731092437,0.0504201680672269,0,0,0,0,0,0,0.0252100840336134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0.00840336134453781,0,0,0.0168067226890756,0.0168067226890756,0,0.00840336134453781,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0,0,0,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0.00840336134453781,0.0168067226890756,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363636363636364,0,0.0181818181818182,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_1086",0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0.19327731092437,0,0,0,0,0.546218487394958,0.00840336134453781,0.0252100840336134,0,0,0,0,0.0672268907563025,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0.0168067226890756,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336134453781513,0,0,0,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0.0168067226890756,0,0,0,0,0,0,0,0.0672268907563025,0,0,0,0,0,0,0,0,0,0,0.092436974789916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0.00840336134453781,0.0336134453781513,0.0588235294117647,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0.0181818181818182,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252100840336134,0,0,0,0,0,0.277310924369748,0.00840336134453781,0,0,0.00840336134453781,0,0,0.00840336134453781,0.0252100840336134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_1042",0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0.546218487394958,0,0,0,0.00840336134453781,0,0,0.00840336134453781,0.0168067226890756,0,0.0168067226890756,0,0.0168067226890756,0,0,0,0,0,0.0168067226890756,0,0,0,0,0.0168067226890756,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0.00840336134453781,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_1084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504201680672269,0,0.00840336134453781,0,0.277310924369748,0.00840336134453781,0,0.0588235294117647,0,0.34453781512605,0.0252100840336134,0,0,0.00840336134453781,0.0336134453781513,0,0,0.0420168067226891,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0,0,0,0,0,0.0588235294117647,0.00840336134453781,0,0.00840336134453781,0.0336134453781513,0.0168067226890756,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0.126050420168067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_1019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756302521008403,0,0.0252100840336134,0,0.00840336134453781,0,0.0588235294117647,0,0,0.0672268907563025,0.0588235294117647,0,0.0252100840336134,0,0.0168067226890756,0,0,0,0,0,0,0.0168067226890756,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756302521008403,0,0,0,0,0.0252100840336134,0,0,0,0,0,0,0,0.0336134453781513,0,0.0168067226890756,0,0.00840336134453781,0,0.0168067226890756,0.0168067226890756,0.0168067226890756,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0.0252100840336134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0.00840336134453781,0,0.0252100840336134,0,0.0336134453781513,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472727272727273,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_1020",0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0,0,0.0252100840336134,0,0,0,0,0.00840336134453781,0.34453781512605,0.0672268907563025,0,0,0.176470588235294,0,0,0,0.00840336134453781,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252100840336134,0,0.0252100840336134,0,0,0,0,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0,0,0,0,0.00840336134453781,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0.00840336134453781,0.0168067226890756,0.0252100840336134,0.0588235294117647,0,0.176470588235294,0,0,0.00840336134453781,0,0.0672268907563025,0,0,0,0,0,0.00840336134453781,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756302521008403,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_1040",0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0,0,0.26890756302521,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0.00840336134453781,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_1041",0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0.00840336134453781,0,0.0672268907563025,0,0,0.0168067226890756,0,0.0252100840336134,0,0,0.00840336134453781,0,0,0.0252100840336134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0.126050420168067,0.0252100840336134,0,0,0,0,0,0,0.0168067226890756,0,0,0,0,0,0.0168067226890756,0.00840336134453781,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319327731092437,0,0,0,0.00840336134453781,0,0.00840336134453781,0,0,0,0,0.00840336134453781,0.0252100840336134,0,0.0336134453781513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_1018",0,0,0,0,0,0,0,0,0,0.00840336134453781,0.00840336134453781,0,0,0,0.0504201680672269,0,0.0168067226890756,0,0.0252100840336134,0.0168067226890756,0.0336134453781513,0.0168067226890756,0,0.00840336134453781,0.0672268907563025,0,0,0.0336134453781513,0,0,0,0,0,0,0,0.0336134453781513,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0.00840336134453781,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0.00840336134453781,0,0,0,0,0,0,0.00840336134453781,0,0,0.00840336134453781,0,0.0252100840336134,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336134453781513,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0.00840336134453781,0,0,0,0,0,0.0168067226890756,0,0,0.0672268907563025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
